Reg. č.,Program zkratka,Obor zkr. zkratka,Typ studia,Forma,Datum přijetí př.,Školné zapl.,Potvrzení zájmu,KA - obec,KA - stát,Rozh. o přijetí - kód,Rozh. o přijetí - název,Datum zápisu,Studium,ID přihlášky,Program název,Pohlaví
12899,B-BEE,,Bakalářský,prezenční,03. 01. 2021,,ne,"Karaganda region, Shakhtinsk, Shakhan",Republika Kazachstán,20,20 - Nepřijat -- PZ,,ne,179964,Environmental Engineering,žena
10505,N-ENVA,,Magisterský navazující,prezenční,18. 11. 2020,0,ne,Poland,Polská republika,10,10 - Přijat,,ne,176437,Environmental Modelling,muž
10413,N-LPA,,Magisterský navazující,prezenční,13. 11. 2020,0,ne,Rawalpindi,Pákistánská islámská republika,10,10 - Přijat,,ne,176438,Landscape Planning,muž
16704,B-BEDS,,Bakalářský,prezenční,29. 01. 2021,,ne,Praha (Modřany),Česká republika,20,20 - Nepřijat -- PZ,,ne,179965,Environmental Data Science,žena
28367,B-BEDS,,Bakalářský,prezenční,13. 03. 2021,,ne,Praha (Modřany),Česká republika,20,20 - Nepřijat -- PZ,,ne,188750,Environmental Data Science,žena
43062,B-BEDS,,Bakalářský,prezenční,15. 04. 2021,,ne,Tomsk,Ruská federace,20,20 - Nepřijat -- PZ,,ne,201455,Environmental Data Science,muž
25445,N-EGS,,Magisterský navazující,prezenční,04. 03. 2021,,ne,"Hanumangarh, Rajasthan, India",Indická republika,20,20 - Nepřijat -- PZ,,ne,190386,Environmental Geosciences,žena
41892,N-LPA,,Magisterský navazující,prezenční,02. 04. 2021,15000,ano,Maragheh,Íránská islámská republika,10,10 - Přijat,22.09.2021,ano,199722,Landscape Planning,žena
16629,N-LPA,,Magisterský navazující,prezenční,29. 01. 2021,,ne,Tartous,Syrská arabská republika,20,20 - Nepřijat -- PZ,,ne,180002,Landscape Planning,žena
20587,N-EGS,,Magisterský navazující,prezenční,17. 02. 2021,,ne,Assin Manso,Ghanská republika,20,20 - Nepřijat -- PZ,,ne,190387,Environmental Geosciences,muž
22979,N-ENVA,,Magisterský navazující,prezenční,25. 02. 2021,,ne,Assin Manso,Ghanská republika,20,20 - Nepřijat -- PZ,,ne,190388,Environmental Modelling,muž
43154,N-EGS,,Magisterský navazující,prezenční,16. 04. 2021,0,ne,Isfahan,Íránská islámská republika,10,10 - Přijat,,ne,201445,Environmental Geosciences,žena
42850,B-BEE,,Bakalářský,prezenční,14. 04. 2021,,ne,"Makati City, Metro Manila",Filipínská republika,20,20 - Nepřijat -- PZ,,ne,200979,Environmental Engineering,muž
20865,B-BEDS,,Bakalářský,prezenční,18. 02. 2021,,ne,Butwal,Nepálská federativní demokratická republika,20,20 - Nepřijat -- PZ,,ne,192827,Environmental Data Science,muž
16432,B-BEE,,Bakalářský,prezenční,28. 01. 2021,,ne,vladikavkaz ( alania - ossetia),Ruská federace,20,20 - Nepřijat -- PZ,,ne,179608,Environmental Engineering,muž
36111,B-BEE,,Bakalářský,prezenční,28. 03. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,198231,Environmental Engineering,žena
10315,B-BEDS,,Bakalářský,prezenční,06. 11. 2020,0,ano,Warsaw,Polská republika,10,10 - Přijat,,ne,180275,Environmental Data Science,žena
12704,B-BEE,,Bakalářský,prezenční,01. 01. 2021,,ne,Kigali,Rwandská republika,20,20 - Nepřijat -- PZ,,ne,179609,Environmental Engineering,muž
11385,B-BEDS,,Bakalářský,prezenční,02. 12. 2020,,ne,Yaounde,Kamerunská republika,20,20 - Nepřijat -- PZ,,ne,176819,Environmental Data Science,muž
10379,N-EGS,,Magisterský navazující,prezenční,10. 11. 2020,,ne,Kumba,Kamerunská republika,20,20 - Nepřijat -- PZ,,ne,176422,Environmental Geosciences,muž
10462,N-NCO,,Magisterský navazující,prezenční,16. 11. 2020,0,ano,DUBAI,Spojené arabské emiráty,10,10 - Přijat,,ne,176439,Nature Conservation,muž
42067,N-LPA,,Magisterský navazující,prezenční,05. 04. 2021,,ne,Tartous,Syrská arabská republika,20,20 - Nepřijat -- PZ,,ne,200779,Landscape Planning,žena
40038,N-EGS,,Magisterský navazující,prezenční,31. 03. 2021,,ne,Tehran,Íránská islámská republika,20,20 - Nepřijat -- PZ,,ne,200995,Environmental Geosciences,muž
10971,B-BEDS,,Bakalářský,prezenční,27. 11. 2020,,ne,Egbeda,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176368,Environmental Data Science,žena
11142,B-BEDS,,Bakalářský,prezenční,30. 11. 2020,,ne,Lagos state,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176201,Environmental Data Science,žena
10337,N-EGS,,Magisterský navazující,prezenční,08. 11. 2020,,ne,Awka/ Nimo,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176440,Environmental Geosciences,muž
43131,N-ENVA,,Magisterský navazující,prezenční,16. 04. 2021,0,ne,"Budapest, Hungary",Maďarsko,10,10 - Přijat,,ne,201198,Environmental Modelling,muž
35685,N-NCO,,Magisterský navazující,prezenční,27. 03. 2021,,ne,Lagos,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,199723,Nature Conservation,žena
14193,B-BEDS,,Bakalářský,prezenční,14. 01. 2021,,ne,Akure,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,179862,Environmental Data Science,žena
19994,B-BEE,,Bakalářský,prezenční,15. 02. 2021,,ne,Weija Barrier,Ghanská republika,20,20 - Nepřijat -- PZ,,ne,186675,Environmental Engineering,muž
10358,N-LWM,,Magisterský navazující,prezenční,09. 11. 2020,,ne,"Lagos, Nigeria",Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176815,Land and Water Management,muž
74852,N-LPA,,Magisterský navazující,prezenční,12. 10. 2020,,ne,Accra,Ghanská republika,20,20 - Nepřijat -- PZ,,ne,176441,Landscape Planning,muž
11336,B-BEDS,,Bakalářský,prezenční,02. 12. 2020,,ne,"Abule egba, agege, Lagos",Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176820,Environmental Data Science,muž
63310,B-BGISRS,,Bakalářský,prezenční,05. 10. 2020,,ne,Lagos,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,175946,Geographic Information Systems and Remote Rensing in Environmental Sciences,muž
21568,N-EGS,,Magisterský navazující,prezenční,20. 02. 2021,,ne,Aboh Mbaise,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,190389,Environmental Geosciences,muž
20252,B-BEDS,,Bakalářský,prezenční,15. 02. 2021,,ne,Oyo,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,186676,Environmental Data Science,žena
11912,B-BEE,,Bakalářský,prezenční,14. 12. 2020,,ne,Yaounde,Kamerunská republika,20,20 - Nepřijat -- PZ,,ne,179863,Environmental Engineering,muž
11636,N-LPA,,Magisterský navazující,prezenční,08. 12. 2020,,ne,Ibadan,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,178701,Landscape Planning,muž
39630,B-BEDS,,Bakalářský,prezenční,31. 03. 2021,,ne,Iju road,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,200980,Environmental Data Science,muž
12630,B-BEDS,,Bakalářský,prezenční,30. 12. 2020,,ne,Bangalore,Indická republika,20,20 - Nepřijat -- PZ,,ne,176821,Environmental Data Science,muž
12913,N-LWM,,Magisterský navazující,prezenční,03. 01. 2021,,ne,Ikeja,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,177028,Land and Water Management,muž
67650,B-BEDS,,Bakalářský,prezenční,06. 10. 2020,,ne,"Abeokuta, Ogun State",Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,175947,Environmental Data Science,muž
10440,N-ENVA,,Magisterský navazující,prezenční,15. 11. 2020,,ne,Arigidi Akoko,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176442,Environmental Modelling,muž
10587,N-EGS,,Magisterský navazující,prezenční,20. 11. 2020,,ne,"Ilorin, Kwara State",Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176443,Environmental Geosciences,muž
42780,B-BEE,,Bakalářský,prezenční,13. 04. 2021,,ne,Idanre,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,201140,Environmental Engineering,muž
10352,N-EGS,,Magisterský navazující,prezenční,09. 11. 2020,,ne,Siegen,Spolková republika Německo,20,20 - Nepřijat -- PZ,,ne,176444,Environmental Geosciences,muž
14395,N-NCO,,Magisterský navazující,prezenční,15. 01. 2021,,ne,Lagos,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,180003,Nature Conservation,muž
10941,B-BGISRS,,Bakalářský,prezenční,27. 11. 2020,,ne,Osogbo,Ostatní,20,20 - Nepřijat -- PZ,,ne,176202,Geographic Information Systems and Remote Rensing in Environmental Sciences,žena
73823,N-LPA,,Magisterský navazující,prezenční,11. 10. 2020,,ne,Lagos,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176445,Landscape Planning,muž
21646,N-ENVA,,Magisterský navazující,prezenční,21. 02. 2021,,ne,Lagos,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,190390,Environmental Modelling,muž
13081,N-LPA,,Magisterský navazující,prezenční,04. 01. 2021,,ne,Praha (Hlubočepy),Česká republika,20,20 - Nepřijat -- PZ,,ne,177029,Landscape Planning,muž
24736,N-EGS,,Magisterský navazující,prezenční,02. 03. 2021,20000,ano,"LAGOS, NIGERIA",Nigérijská federativní republika,10,10 - Přijat,,ne,199724,Environmental Geosciences,muž
21136,N-EGS,,Magisterský navazující,prezenční,19. 02. 2021,,ne,Omolade bus stop Igando,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,190391,Environmental Geosciences,muž
62598,B-BEDS,,Bakalářský,prezenční,04. 10. 2020,,ne,Accra,Ghanská republika,20,20 - Nepřijat -- PZ,,ne,175948,Environmental Data Science,muž
15856,N-LWM,,Magisterský navazující,prezenční,25. 01. 2021,0,ano,Akure,Nigérijská federativní republika,10,10 - Přijat,,ne,179840,Land and Water Management,muž
10074,B-BEE,,Bakalářský,prezenční,24. 10. 2020,,ne,sangotedo,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176018,Environmental Engineering,muž
10081,N-EGS,,Magisterský navazující,prezenční,25. 10. 2020,,ne,Lagos,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,178043,Environmental Geosciences,muž
17001,B-BEE,,Bakalářský,prezenční,30. 01. 2021,,ne,"San Juan Opico, La Libertad",Ostatní,20,20 - Nepřijat -- PZ,,ne,179864,Environmental Engineering,muž
42702,B-BEDS,,Bakalářský,prezenční,12. 04. 2021,,ne,"Benin City, Nigeria",Ostatní,20,20 - Nepřijat -- PZ,,ne,201456,Environmental Data Science,muž
12545,B-BGISRS,,Bakalářský,prezenční,28. 12. 2020,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,176822,Geographic Information Systems and Remote Rensing in Environmental Sciences,žena
21853,B-BEDS,,Bakalářský,prezenční,21. 02. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,186677,Environmental Data Science,žena
10252,B-BEDS,,Bakalářský,prezenční,03. 11. 2020,,ne,ibadan,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176019,Environmental Data Science,muž
21247,N-ENVA,,Magisterský navazující,prezenční,19. 02. 2021,,ne,Klaipeda,Litevská republika,20,20 - Nepřijat -- PZ,,ne,190392,Environmental Modelling,muž
16616,N-NCO,,Magisterský navazující,prezenční,29. 01. 2021,0,ne,"Long Beach, CA, United States",Spojené státy americké,10,10 - Přijat,,ne,179640,Nature Conservation,žena
60532,N-LPA,,Magisterský navazující,prezenční,02. 10. 2020,,ne,Samsun,Turecká republika,20,20 - Nepřijat -- PZ,,ne,180004,Landscape Planning,muž
10224,N-NCO,,Magisterský navazující,prezenční,31. 10. 2020,,ne,Cochin,Indická republika,20,20 - Nepřijat -- PZ,,ne,179223,Nature Conservation,muž
16873,N-ENVA,,Magisterský navazující,prezenční,30. 01. 2021,,ne,Vadodara,Indická republika,20,20 - Nepřijat -- PZ,,ne,180005,Environmental Modelling,muž
16863,N-NCO,,Magisterský navazující,prezenční,30. 01. 2021,,ne,Vadodara,Indická republika,20,20 - Nepřijat -- PZ,,ne,181018,Nature Conservation,muž
16727,N-ENVA,,Magisterský navazující,prezenční,29. 01. 2021,,ne,Baku,Ázerbájdžánská republika,20,20 - Nepřijat -- PZ,,ne,180006,Environmental Modelling,žena
11075,N-ENVA,,Magisterský navazující,prezenční,29. 11. 2020,15000,ano,Bulawayo,Zimbabwská republika,10,10 - Přijat,,ne,176660,Environmental Modelling,muž
42740,N-LPA,,Magisterský navazující,prezenční,13. 04. 2021,,ne,NEW DELHI,Indická republika,20,20 - Nepřijat -- PZ,,ne,201636,Landscape Planning,muž
16369,B-BEE,,Bakalářský,prezenční,27. 01. 2021,9000,ano,Praha,Česká republika,10,10 - Přijat,27.09.2021,ano,179610,Environmental Engineering,žena
26019,N-LWM,,Magisterský navazující,prezenční,06. 03. 2021,,ne,Bishkek,Republika Kyrgyzstán,20,20 - Nepřijat -- PZ,,ne,186661,Land and Water Management,žena
11909,B-BEE,,Bakalářský,prezenční,14. 12. 2020,9000,ano,Říčany (Strašín),Česká republika,10,10 - Přijat,21.09.2021,ano,176823,Environmental Engineering,žena
37262,N-NCO,,Magisterský navazující,prezenční,29. 03. 2021,14283.68,ano,Bogota,Kolumbijská republika,10,10 - Přijat,01.10.2021,ano,199725,Nature Conservation,muž
35146,B-BEE,,Bakalářský,prezenční,26. 03. 2021,9000,ano,Praha,Česká republika,10,10 - Přijat,,ne,198232,Environmental Engineering,žena
71043,B-BEDS,,Bakalářský,prezenční,08. 10. 2020,,ne,Abeokuta,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,175950,Environmental Data Science,muž
10111,B-BGISRS,,Bakalářský,prezenční,26. 10. 2020,,ne,Kampala,Ugandská republika,20,20 - Nepřijat -- PZ,,ne,175951,Geographic Information Systems and Remote Rensing in Environmental Sciences,muž
11839,N-ENVA,,Magisterský navazující,prezenční,12. 12. 2020,,ne,Aveiro,Portugalská republika,20,20 - Nepřijat -- PZ,,ne,176661,Environmental Modelling,žena
11842,N-NCO,,Magisterský navazující,prezenční,12. 12. 2020,,ne,Aveiro,Portugalská republika,20,20 - Nepřijat -- PZ,,ne,176662,Nature Conservation,žena
14171,N-ENVA,,Magisterský navazující,prezenční,14. 01. 2021,,ne,"Maharashtra, India",Indická republika,20,20 - Nepřijat -- PZ,,ne,178480,Environmental Modelling,muž
14172,N-NCO,,Magisterský navazující,prezenční,14. 01. 2021,,ne,"Maharashtra, India",Indická republika,20,20 - Nepřijat -- PZ,,ne,178481,Nature Conservation,muž
22888,B-BEE,,Bakalářský,prezenční,24. 02. 2021,9000,ano,Říčany,Česká republika,10,10 - Přijat,21.09.2021,ano,186678,Environmental Engineering,žena
10072,N-NCO,,Magisterský navazující,prezenční,24. 10. 2020,0,ano,Bor,Česká republika,10,10 - Přijat,,ne,178482,Nature Conservation,žena
15091,N-ENVA,,Magisterský navazující,prezenční,19. 01. 2021,,ne,Bor,Česká republika,20,20 - Nepřijat -- PZ,,ne,179641,Environmental Modelling,žena
29318,B-BEDS,,Bakalářský,prezenční,16. 03. 2021,,ne,Roztoky,Česká republika,20,20 - Nepřijat -- PZ,,ne,188751,Environmental Data Science,muž
10151,B-BGISRS,,Bakalářský,prezenční,29. 10. 2020,,ne,Denver,Spojené státy americké,20,20 - Nepřijat -- PZ,,ne,175952,Geographic Information Systems and Remote Rensing in Environmental Sciences,muž
13331,N-EGS,,Magisterský navazující,prezenční,07. 01. 2021,0,ne,Praha,Česká republika,10,10 - Přijat,,ne,178044,Environmental Geosciences,muž
10447,B-BEDS,,Bakalářský,prezenční,15. 11. 2020,,ne,Nellore,Indická republika,20,20 - Nepřijat -- PZ,,ne,177300,Environmental Data Science,muž
41059,B-BEE,,Bakalářský,prezenční,31. 03. 2021,9000,ano,Příbram V-Zdaboř,Česká republika,10,10 - Přijat,12.10.2021,ano,198233,Environmental Engineering,žena
42021,B-BEE,,Bakalářský,prezenční,05. 04. 2021,9000,ano,San Juan de Miraflores,Peruánská republika,10,10 - Přijat,01.11.2021,ano,201353,Environmental Engineering,muž
42914,B-BEDS,,Bakalářský,prezenční,14. 04. 2021,0,ne,Praha (Kyje),Česká republika,10,10 - Přijat,,ne,201141,Environmental Data Science,žena
12390,N-LPA,,Magisterský navazující,prezenční,24. 12. 2020,0,ne,Esfahan- Vilashahr,Íránská islámská republika,10,10 - Přijat,,ne,178483,Landscape Planning,žena
42953,B-BEDS,,Bakalářský,prezenční,14. 04. 2021,,ne,Praha (Řeporyje),Česká republika,20,20 - Nepřijat -- PZ,,ne,201142,Environmental Data Science,muž
79330,B-BEE,,Bakalářský,prezenční,14. 10. 2020,,ne,GHAZIABAD,Indická republika,20,20 - Nepřijat -- PZ,,ne,175953,Environmental Engineering,muž
42502,B-BEE,,Bakalářský,prezenční,11. 04. 2021,,ne,"Pop, Namangan region",Republika Uzbekistán,20,20 - Nepřijat -- PZ,,ne,200787,Environmental Engineering,muž
36421,B-BEDS,,Bakalářský,prezenční,28. 03. 2021,,ne,"SIRAS PUR DELHI, INDIA",Indická republika,20,20 - Nepřijat -- PZ,,ne,200981,Environmental Data Science,muž
25402,N-NCO,,Magisterský navazující,prezenční,04. 03. 2021,,ne,Brno,Česká republika,20,20 - Nepřijat -- PZ,,ne,190393,Nature Conservation,muž
10416,N-LPA,,Magisterský navazující,prezenční,13. 11. 2020,14640.26,ano,"Kelardasht, Mazandaran, Iran",Íránská islámská republika,10,10 - Přijat,27.10.2021,ano,178484,Landscape Planning,muž
11607,B-BEDS,,Bakalářský,prezenční,07. 12. 2020,,ne,Rawalpindi,Pákistánská islámská republika,20,20 - Nepřijat -- PZ,,ne,176855,Environmental Data Science,muž
16039,N-LPA,,Magisterský navazující,prezenční,25. 01. 2021,,ne,Shiraz City,Íránská islámská republika,20,20 - Nepřijat -- PZ,,ne,180007,Landscape Planning,žena
10429,N-LPA,,Magisterský navazující,prezenční,14. 11. 2020,15000,ano,Praha (Smíchov),Česká republika,10,10 - Přijat,,ne,178485,Landscape Planning,žena
14999,N-ENVA,,Magisterský navazující,prezenční,19. 01. 2021,,ne,Tehran,Íránská islámská republika,20,20 - Nepřijat -- PZ,,ne,179378,Environmental Modelling,muž
16656,N-NCO,,Magisterský navazující,prezenční,29. 01. 2021,0,ne,Niederlauer,Spolková republika Německo,10,10 - Přijat,,ne,180008,Nature Conservation,žena
13997,N-LPA,,Magisterský navazující,prezenční,12. 01. 2021,,ne,Tanger,Marocké království,20,20 - Nepřijat -- PZ,,ne,178702,Landscape Planning,žena
15134,B-BEE,,Bakalářský,prezenční,20. 01. 2021,,ne,Mexico,Spojené státy mexické,20,20 - Nepřijat -- PZ,,ne,178745,Environmental Engineering,muž
13773,N-NCO,,Magisterský navazující,prezenční,10. 01. 2021,,ne,Varaždin,Chorvatská republika,20,20 - Nepřijat -- PZ,,ne,180009,Nature Conservation,žena
45541,N-NCO,,Magisterský navazující,prezenční,16. 04. 2021,0,ano,Amsterdam,Nizozemské království,10,10 - Přijat,,ne,202957,Nature Conservation,muž
14916,N-LPA,,Magisterský navazující,prezenční,18. 01. 2021,,ne,Nairobi,Keňská republika,20,20 - Nepřijat -- PZ,,ne,179224,Landscape Planning,muž
43053,N-EGS,,Magisterský navazující,prezenční,15. 04. 2021,,ne,Athy,Irsko,20,20 - Nepřijat -- PZ,,ne,201199,Environmental Geosciences,muž
14151,N-LPA,,Magisterský navazující,prezenční,13. 01. 2021,0,ne,"Saqqez, Kurdistan",Íránská islámská republika,10,10 - Přijat,,ne,179379,Landscape Planning,žena
15463,N-EGS,,Magisterský navazující,prezenční,22. 01. 2021,,ne,Nkaseim,Ghanská republika,20,20 - Nepřijat -- PZ,,ne,180010,Environmental Geosciences,muž
10333,N-LPA,,Magisterský navazující,prezenční,08. 11. 2020,,ne,Qadirabad,Pákistánská islámská republika,20,20 - Nepřijat -- PZ,,ne,176446,Landscape Planning,muž
14448,N-LWM,,Magisterský navazující,prezenční,15. 01. 2021,,ne,Praha (Dejvice),Česká republika,20,20 - Nepřijat -- PZ,,ne,178397,Land and Water Management,žena
35498,N-LWM,,Magisterský navazující,prezenční,27. 03. 2021,0,ne,Praha,Česká republika,10,10 - Přijat,,ne,197576,Land and Water Management,žena
38431,B-BEE,,Bakalářský,prezenční,30. 03. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,198234,Environmental Engineering,žena
10334,B-BEDS,,Bakalářský,prezenční,08. 11. 2020,,ne,Yangon,Myanmarský svaz,20,20 - Nepřijat -- PZ,,ne,176203,Environmental Data Science,muž
10339,B-BEE,,Bakalářský,prezenční,08. 11. 2020,,ne,Yangon,Myanmarský svaz,20,20 - Nepřijat -- PZ,,ne,176204,Environmental Engineering,muž
11356,B-BGISRS,,Bakalářský,prezenční,02. 12. 2020,,ne,"Ferozepur Road,",Indická republika,20,20 - Nepřijat -- PZ,,ne,177476,Geographic Information Systems and Remote Rensing in Environmental Sciences,žena
33254,N-LPA,,Magisterský navazující,prezenční,24. 03. 2021,,ne,SURAT,Indická republika,20,20 - Nepřijat -- PZ,,ne,201200,Landscape Planning,muž
89794,N-LPA,,Magisterský navazující,prezenční,20. 10. 2020,15000,ano,Los Angeles,Spojené státy americké,10,10 - Přijat,22.09.2021,ano,178486,Landscape Planning,žena
34611,N-LPA,,Magisterský navazující,prezenční,25. 03. 2021,0,ano,São Paulo,Ostatní,10,10 - Přijat,,ne,201446,Landscape Planning,žena
12112,N-ENVA,,Magisterský navazující,prezenční,18. 12. 2020,,ne,PESHAWAR,Pákistánská islámská republika,20,20 - Nepřijat -- PZ,,ne,180011,Environmental Modelling,muž
12056,N-EGS,,Magisterský navazující,prezenční,16. 12. 2020,,ne,Obuasi,Ghanská republika,20,20 - Nepřijat -- PZ,,ne,176663,Environmental Geosciences,muž
40721,N-NCO,,Magisterský navazující,prezenční,31. 03. 2021,,ne,Obuasi,Ghanská republika,20,20 - Nepřijat -- PZ,,ne,201150,Nature Conservation,muž
38133,N-ENVA,,Magisterský navazující,prezenční,30. 03. 2021,0,ne,KOLKATA,Indická republika,10,10 - Přijat,,ne,200996,Environmental Modelling,muž
34252,B-BEDS,,Bakalářský,prezenční,25. 03. 2021,10000,ano,Tehran,Íránská islámská republika,10,10 - Přijat,,ne,198235,Environmental Data Science,žena
20423,B-BEE,,Bakalářský,prezenční,16. 02. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,192828,Environmental Engineering,muž
17095,N-NCO,,Magisterský navazující,prezenční,31. 01. 2021,,ne,Moscow,Ruská federace,20,20 - Nepřijat -- PZ,,ne,180012,Nature Conservation,žena
10223,B-BGISRS,,Bakalářský,prezenční,31. 10. 2020,,ne,"Aswan,Komombo",Egyptská arabská republika,20,20 - Nepřijat -- PZ,,ne,175954,Geographic Information Systems and Remote Rensing in Environmental Sciences,muž
12172,N-EGS,,Magisterský navazující,prezenční,19. 12. 2020,20000,ano,Templemore,Irsko,10,10 - Přijat,22.09.2021,ano,178487,Environmental Geosciences,muž
43140,N-ENVA,,Magisterský navazující,prezenční,16. 04. 2021,,ne,Kushtia,Bangladéšská lidová republika,20,20 - Nepřijat -- PZ,,ne,201447,Environmental Modelling,muž
43118,B-BEDS,,Bakalářský,prezenční,15. 04. 2021,,ne,Adama,Ostatní,20,20 - Nepřijat -- PZ,,ne,201354,Environmental Data Science,muž
42158,N-LPA,,Magisterský navazující,prezenční,06. 04. 2021,,ne,"Peshawar Road, Rawalpindi",Pákistánská islámská republika,20,20 - Nepřijat -- PZ,,ne,200780,Landscape Planning,muž
43170,N-ENVA,,Magisterský navazující,prezenční,16. 04. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,201448,Environmental Modelling,muž
13391,B-BEE,,Bakalářský,prezenční,07. 01. 2021,,ne,Praha,Česká republika,20,20 - Nepřijat -- PZ,,ne,178746,Environmental Engineering,žena
14932,B-BEDS,,Bakalářský,prezenční,18. 01. 2021,9821.76,ano,Praha,Česká republika,10,10 - Přijat,21.09.2021,ano,178747,Environmental Data Science,žena
30470,B-BEDS,,Bakalářský,prezenční,18. 03. 2021,,ne,Khulna,Bangladéšská lidová republika,20,20 - Nepřijat -- PZ,,ne,188752,Environmental Data Science,muž
73600,N-ENVA,,Magisterský navazující,prezenční,10. 10. 2020,,ne,qazvin,Íránská islámská republika,20,20 - Nepřijat -- PZ,,ne,176447,Environmental Modelling,muž
66138,B-BEDS,,Bakalářský,prezenční,06. 10. 2020,,ne,Lagos,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176020,Environmental Data Science,muž
11930,N-NCO,,Magisterský navazující,prezenční,14. 12. 2020,15000,ano,Lawrenceville,Spojené státy americké,10,10 - Přijat,22.09.2021,ano,179225,Nature Conservation,žena
69577,B-BEDS,,Bakalářský,prezenční,07. 10. 2020,,ne,"Sri Ganganagar, Rajasthan,India",Indická republika,20,20 - Nepřijat -- PZ,,ne,176824,Environmental Data Science,muž
40004,B-BEDS,,Bakalářský,prezenční,31. 03. 2021,,ne,"Sri Ganganagar, Rajasthan,India",Indická republika,20,20 - Nepřijat -- PZ,,ne,200491,Environmental Data Science,muž
28922,N-NCO,,Magisterský navazující,prezenční,15. 03. 2021,,ne,"Sri Ganganagar, Rajasthan, India",Indická republika,20,20 - Nepřijat -- PZ,,ne,190394,Nature Conservation,muž
24011,B-BEE,,Bakalářský,prezenční,27. 02. 2021,9000,ano,Nepomuk,Česká republika,10,10 - Přijat,29.09.2021,ano,186679,Environmental Engineering,žena
10489,N-ENVA,,Magisterský navazující,prezenční,17. 11. 2020,0,ano,Balikpapan,Indonéská republika,10,10 - Přijat,,ne,176448,Environmental Modelling,muž
10493,N-EGS,,Magisterský navazující,prezenční,17. 11. 2020,,ne,Balikpapan,Indonéská republika,20,20 - Nepřijat -- PZ,,ne,176449,Environmental Geosciences,muž
41936,N-LPA,,Magisterský navazující,prezenční,02. 04. 2021,15000,ano,Phnom Penh,Ostatní,10,10 - Přijat,18.10.2021,ano,200781,Landscape Planning,žena
21399,N-NCO,,Magisterský navazující,prezenční,20. 02. 2021,,ne,Galle,Srílanská demokratická socialistická republika,20,20 - Nepřijat -- PZ,,ne,190395,Nature Conservation,muž
21423,N-LPA,,Magisterský navazující,prezenční,20. 02. 2021,,ne,Galle,Srílanská demokratická socialistická republika,20,20 - Nepřijat -- PZ,,ne,190396,Landscape Planning,muž
42255,B-BEE,,Bakalářský,prezenční,07. 04. 2021,0,ne,"Erimi, Limassol",Kyperská republika,10,10 - Přijat,,ne,200492,Environmental Engineering,žena
20018,B-BEE,,Bakalářský,prezenční,15. 02. 2021,9000,ano,Kladno,Česká republika,10,10 - Přijat,21.09.2021,ano,186680,Environmental Engineering,žena
29277,B-BEDS,,Bakalářský,prezenční,15. 03. 2021,,ne,Brno,Česká republika,20,20 - Nepřijat -- PZ,,ne,198236,Environmental Data Science,žena
10199,B-BEE,,Bakalářský,prezenční,29. 10. 2020,,ne,Ibadan,Nigérijská federativní republika,20,20 - Nepřijat -- PZ,,ne,176856,Environmental Engineering,muž
26553,N-EGS,,Magisterský navazující,prezenční,08. 03. 2021,20000,ano,Praha (Karlín),Česká republika,10,10 - Přijat,22.09.2021,ano,197577,Environmental Geosciences,muž
14855,N-LPA,,Magisterský navazující,prezenční,18. 01. 2021,0,ano,Madison,Spojené státy americké,10,10 - Přijat,,ne,179642,Landscape Planning,žena
